Annotation Cluster 1	Enrichment Score:  3.7981833572371264
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0044093~positive regulation of molecular function	27	5.555555555555555	0.019478162338552762	MYC, CCND2, C5AR1, ABL1, SELE, SLC11A1, FPR1, THY1, GADD45B, ABL2, VDR, EDNRB, PDGFB, NR4A2, CCND1, PROK1, F2RL3, IL6, MAP2K3, SPHK1, LPAR1, PIM1, SDC4, ICAM1, ACVR2B, HIF1A, GCLM	391	586	13528	1.5941272487626894	1.0	0.29648355196200216	29.137507239972482
GOTERM_BP_FAT	GO:0030595~leukocyte chemotaxis	5	1.02880658436214	0.021222496962307595	EDNRB, CCL2, PDGFB, SAA1, IL6	391	37	13528	4.675468307181862	1.0	0.3088494909952436	31.31276235542586
GOTERM_BP_FAT	GO:0060326~cell chemotaxis	5	1.02880658436214	0.025276299971864903	EDNRB, CCL2, PDGFB, SAA1, IL6	391	39	13528	4.435700701685357	1.0	0.3386711431307815	36.12733703454075
GOTERM_BP_FAT	GO:0048246~macrophage chemotaxis	3	0.6172839506172839	0.026098039035129708	EDNRB, CCL2, SAA1	391	9	13528	11.532821824381926	1.0	0.3457076112747539	37.06367992827906
GOTERM_BP_FAT	GO:0007204~elevation of cytosolic calcium ion concentration	8	1.646090534979424	0.03978789687828787	CCR1, EDNRB, BDKRB2, C5AR1, S1PR3, SAA1, LPAR1, CD55	391	110	13528	2.5162520344106025	1.0	0.4303022151770707	50.88111921431804
GOTERM_MF_FAT	GO:0001653~peptide receptor activity	8	1.646090534979424	0.04880987103650158	CCR1, TUBB3, EDNRB, BDKRB2, C5AR1, ACKR1, F2RL3, FPR1	379	114	12983	2.403925380734157	0.9999999999999942	0.716532019840098	52.66593822956692
GOTERM_MF_FAT	GO:0008528~peptide receptor activity, G-protein coupled	8	1.646090534979424	0.04880987103650158	CCR1, TUBB3, EDNRB, BDKRB2, C5AR1, ACKR1, F2RL3, FPR1	379	114	12983	2.403925380734157	0.9999999999999942	0.716532019840098	52.66593822956692
GOTERM_BP_FAT	GO:0006826~iron ion transport	4	0.823045267489712	0.049954893214788694	SCARA5, MFI2, SLC11A1, SLC39A14	391	29	13528	4.772202134227005	1.0	0.48099118703679944	59.233784471370896
GOTERM_BP_FAT	GO:0007610~behavior	21	4.320987654320987	0.052758888896100135	CCL13, CCL2, C5AR1, PLAU, UCHL1, FOSL1, FPR1, CRHBP, NR4A3, CCR1, EDNRB, PDGFB, PLAUR, NR4A2, AFF2, SAA1, CYR61, ITGA5, IL6, CXCL2, CCL21	391	469	13528	1.549185021185632	1.0	0.49278711890060223	61.29001693657845
GOTERM_BP_FAT	GO:0051480~cytosolic calcium ion homeostasis	8	1.646090534979424	0.0544629946618566	CCR1, EDNRB, BDKRB2, C5AR1, S1PR3, SAA1, LPAR1, CD55	391	118	13528	2.345658676145477	1.0	0.4985751126270448	62.49147516253064
GOTERM_BP_FAT	GO:0019932~second-messenger-mediated signaling	12	2.4691358024691357	0.07889886044993463	RCAN1, CCR1, TUBB3, EDNRB, CCL2, TOP2A, PCLO, S1PR3, SELE, F2RL3, FPR1, SPHK1	391	235	13528	1.76673015182021	1.0	0.5797978216074667	76.28519401855931
INTERPRO	IPR001811:Small chemokine, interleukin-8-like	4	0.823045267489712	0.10185431047314765	CCL13, CCL2, CXCL2, CCL21	458	41	16659	3.5486207263819365	1.0	0.8331037806865299	81.02556136410502
GOTERM_BP_FAT	GO:0060191~regulation of lipase activity	6	1.2345679012345678	0.10630521502289524	EDNRB, C5AR1, SELE, ANGPTL4, F2RL3, LPAR1	391	87	13528	2.3861010671135023	1.0	0.6525404406807969	86.02598735307268
GOTERM_BP_FAT	GO:0007202~activation of phospholipase C activity	5	1.02880658436214	0.11759778183365642	EDNRB, C5AR1, SELE, F2RL3, LPAR1	391	65	13528	2.661420421011214	1.0	0.677379675355959	88.81542231427827
GOTERM_BP_FAT	GO:0010863~positive regulation of phospholipase C activity	5	1.02880658436214	0.11759778183365642	EDNRB, C5AR1, SELE, F2RL3, LPAR1	391	65	13528	2.661420421011214	1.0	0.677379675355959	88.81542231427827
GOTERM_BP_FAT	GO:0010518~positive regulation of phospholipase activity	5	1.02880658436214	0.13777140129848667	EDNRB, C5AR1, SELE, F2RL3, LPAR1	391	69	13528	2.507135179213462	1.0	0.7262104607465364	92.5398807659529
GOTERM_BP_FAT	GO:0019221~cytokine-mediated signaling pathway	5	1.02880658436214	0.143020159563241	CCR1, CCL2, IL1R1, IL6, KRT8	391	70	13528	2.471318962367556	1.0	0.7326563199990955	93.29633474729364
GOTERM_BP_FAT	GO:0010517~regulation of phospholipase activity	5	1.02880658436214	0.14834665211571568	EDNRB, C5AR1, SELE, F2RL3, LPAR1	391	71	13528	2.436511653038435	1.0	0.73771441369946	93.98965313649609
INTERPRO	IPR000827:Small chemokine, C-C group, conserved site	3	0.6172839506172839	0.14924771051902358	CCL13, CCL2, CCL21	458	25	16659	4.364803493449782	1.0	0.8909505426959395	91.7984673485562
GOTERM_MF_FAT	GO:0008009~chemokine activity	4	0.823045267489712	0.14940651978325775	CCL13, CCL2, CXCL2, CCL21	379	46	12983	2.9787771022140643	1.0	0.8799509164927241	91.09581807805915
KEGG_PATHWAY	hsa04621:NOD-like receptor signaling pathway	5	1.02880658436214	0.16848813281079603	CCL13, CCL2, IL6, CXCL2, TNFAIP3	178	62	5085	2.3038238492207324	0.999999999989481	0.6999200059575117	88.56804363003948
GOTERM_BP_FAT	GO:0060193~positive regulation of lipase activity	5	1.02880658436214	0.17038418572263025	EDNRB, C5AR1, SELE, F2RL3, LPAR1	391	75	13528	2.306564364876385	1.0	0.7718913031710587	96.20219167749501
GOTERM_MF_FAT	GO:0042379~chemokine receptor binding	4	0.823045267489712	0.17058598383210816	CCL13, CCL2, CXCL2, CCL21	379	49	12983	2.7964029939152444	1.0	0.900885602643253	93.89170184963069
GOTERM_BP_FAT	GO:0044057~regulation of system process	13	2.674897119341564	0.18395171741854366	EDNRB, BDKRB2, CCL2, SDC4, HCAR2, TNNC1, HMOX1, ARC, DBN1, BHLHE40, HBEGF, ATP1A1, SPHK1	391	309	13528	1.4555988710384957	1.0	0.7868445041124599	97.15461727903293
GOTERM_MF_FAT	GO:0005125~cytokine activity	9	1.8518518518518516	0.21063191864571268	CCL13, BMP3, CCL2, LIF, NAMPT, SPP1, IL6, CXCL2, CCL21	379	195	12983	1.5810432311751572	1.0	0.9243802543739341	97.08462818647034
GOTERM_BP_FAT	GO:0003012~muscle system process	8	1.646090534979424	0.21180392102147613	EDNRB, BDKRB2, RYR3, MYBPC1, TNNC1, HMOX1, MAP2K3, GJC1	391	168	13528	1.647545974911704	1.0	0.8181612557794802	98.45096416959822
GOTERM_BP_FAT	GO:0007242~intracellular signaling cascade	42	8.641975308641975	0.22101700298150612	SIK1, CYP26B1, TUBB3, ABL1, C5AR1, AEN, SELE, CBLB, HMOX1, FPR1, GADD45B, NFATC1, RCAN1, RHOU, CCR1, VDR, IFI16, RASD1, EDNRB, DUSP8, CDC42EP4, ARL4A, CTGF, CCND1, PROK1, F2RL3, ARL4C, SPHK1, MAP2K3, COLEC12, TOP2A, CCL2, PPARGC1B, LPAR1, TRIB1, BCL3, SOCS3, PCLO, S1PR3, ZFP36, RND3, RGS3	391	1256	13528	1.156955055630671	1.0	0.8282823899714126	98.73918877019638
GOTERM_BP_FAT	GO:0007166~cell surface receptor linked signal transduction	60	12.345679012345679	0.22809221456925027	CYSLTR2, NEDD9, LIF, OR51E1, CBLB, MARCO, FPR1, THY1, IL18RAP, RASD1, EDNRB, ACKR3, IL1R1, OSMR, ACKR1, ITGA5, STC1, PKD1L2, WNT9A, SPHK1, BDKRB2, ADGRG3, GPR132, TIPARP, HCAR2, ACVR2B, CCL21, ADGRD1, HBEGF, PTPRD, TUBB3, C5AR1, GPRC5A, ADAMTS1, CD14, NTRK3, FGF18, CCR1, PDGFB, CSRNP1, CTGF, SFRP4, CCND1, PTPN1, F2RL3, ITGA11, DLL4, PTPRE, GPR4, CCL2, USP9Y, MSX1, LBP, WNT2, LPAR1, ADGRE5, DKK3, S1PR3, LILRB5, CXCL2	391	1856	13528	1.118484875209454	1.0	0.8327987281174543	98.92535377768117
GOTERM_BP_FAT	GO:0006820~anion transport	7	1.440329218106996	0.23143111717097858	SLC4A4, SLC4A7, SLC20A1, SLC11A1, MARCO, SLC4A1, WNT2	391	143	13528	1.6936311770071362	1.0	0.8351225952010792	99.00390517323054
GOTERM_BP_FAT	GO:0006936~muscle contraction	7	1.440329218106996	0.2798364066012746	EDNRB, BDKRB2, RYR3, MYBPC1, TNNC1, MAP2K3, GJC1	391	153	13528	1.582936328836735	1.0	0.8762134888319912	99.68113026183963
GOTERM_BP_FAT	GO:0015698~inorganic anion transport	5	1.02880658436214	0.28042704110663796	SLC4A7, SLC20A1, SLC11A1, MARCO, WNT2	391	93	13528	1.8601325523196655	1.0	0.8761572379203202	99.68567857579419
GOTERM_BP_FAT	GO:0019935~cyclic-nucleotide-mediated signaling	6	1.2345679012345678	0.32101925541911613	CCR1, TUBB3, CCL2, PCLO, S1PR3, FPR1	391	130	13528	1.5968522526067284	1.0	0.905121182132651	99.88628530229812
GOTERM_BP_FAT	GO:0000041~transition metal ion transport	4	0.823045267489712	0.33618688144633724	SCARA5, MFI2, SLC11A1, SLC39A14	391	71	13528	1.9492093224307483	1.0	0.9135401192142523	99.92343777079006
GOTERM_BP_FAT	GO:0051336~regulation of hydrolase activity	12	2.4691358024691357	0.37532985001385694	RCAN1, NR4A1, MYC, EDNRB, C5AR1, KIAA0226L, SELE, TNNC1, ANGPTL4, F2RL3, LPAR1, THY1	391	337	13528	1.231992835839019	1.0	0.9310739084411614	99.97358591380964
GOTERM_BP_FAT	GO:0006941~striated muscle contraction	3	0.6172839506172839	0.3842612308946194	RYR3, TNNC1, MAP2K3	391	46	13528	2.256421661292116	1.0	0.9356401566379385	99.97947310231966
GOTERM_BP_FAT	GO:0015674~di-, tri-valent inorganic cation transport	7	1.440329218106996	0.39723671634827895	NFATC1, VDR, RYR3, SCARA5, MFI2, SLC11A1, SLC39A14	391	176	13528	1.376075331318298	1.0	0.9409621211295592	99.98586289448367
GOTERM_BP_FAT	GO:0051345~positive regulation of hydrolase activity	7	1.440329218106996	0.41271731597391004	MYC, EDNRB, C5AR1, SELE, F2RL3, LPAR1, THY1	391	179	13528	1.3530126162682705	1.0	0.9467631835120756	99.99103595348294
GOTERM_BP_FAT	GO:0007187~G-protein signaling, coupled to cyclic nucleotide second messenger	5	1.02880658436214	0.4243331930953001	CCR1, TUBB3, CCL2, S1PR3, FPR1	391	115	13528	1.5042811075280775	1.0	0.9499023962602818	99.99368189516214
KEGG_PATHWAY	hsa04080:Neuroactive ligand-receptor interaction	10	2.05761316872428	0.5377774252134502	CYSLTR2, TUBB3, EDNRB, BDKRB2, C5AR1, S1PR3, PRSS1, F2RL3, LPAR1, FPR1	178	256	5085	1.115914676966292	1.0	0.9144539062431006	99.98850245448703
GOTERM_BP_FAT	GO:0030001~metal ion transport	14	2.880658436213992	0.5854884123979041	SLC4A4, RYR3, MFI2, SCARA5, SLC20A1, KCNQ3, SLC11A1, SLC39A14, SCN4B, NFATC1, VDR, SLC4A7, CDKN1B, ATP1A1	391	465	13528	1.0416742292990127	1.0	0.9852686299880687	99.99997990675169
GOTERM_BP_FAT	GO:0006811~ion transport	22	4.526748971193416	0.6319357184258655	SLC4A4, PANX1, RYR3, MFI2, SCARA5, SLC20A1, KCNQ3, SLC11A1, MARCO, WNT2, SLCO4A1, SLC39A14, SLCO2B1, SCN4B, NFATC1, VDR, SLC4A7, SLC4A1, TTYH3, PKD1L2, CDKN1B, ATP1A1	391	768	13528	0.9911018755328217	1.0	0.9899367741837538	99.9999974921348
GOTERM_BP_FAT	GO:0006812~cation transport	15	3.0864197530864197	0.7293888790991981	SLC4A4, PANX1, RYR3, MFI2, SCARA5, SLC20A1, KCNQ3, SLC11A1, SLC39A14, SCN4B, NFATC1, VDR, SLC4A7, CDKN1B, ATP1A1	391	553	13528	0.9384755553294515	1.0	0.9965841844262064	99.99999998850929
KEGG_PATHWAY	hsa04020:Calcium signaling pathway	6	1.2345679012345678	0.7410857549906784	CYSLTR2, EDNRB, BDKRB2, RYR3, TNNC1, SPHK1	178	176	5085	0.9738891726251278	1.0	0.9734798623192066	99.99998734861316
GOTERM_BP_FAT	GO:0019933~cAMP-mediated signaling	3	0.6172839506172839	0.7638501874499091	PCLO, S1PR3, FPR1	391	95	13528	1.0925831202046037	1.0	0.9978092670476695	99.999999998942
INTERPRO	IPR000276:7TM GPCR, rhodopsin-like	17	3.4979423868312756	0.8498575333210852	CYSLTR2, TUBB3, BDKRB2, GPR4, C5AR1, OR51E1, HAS1, LPAR1, FPR1, SLC19A2, GPR132, CCR1, EDNRB, ACKR3, HCAR2, S1PR3, F2RL3	458	727	16659	0.8505463020248315	1.0	0.9999986881551474	99.99999999998185
KEGG_PATHWAY	hsa04062:Chemokine signaling pathway	5	1.02880658436214	0.8973691650056647	CCR1, CCL13, CCL2, CXCL2, CCL21	178	187	5085	0.7638346451961785	1.0	0.9953807643000748	99.999999999761
GOTERM_BP_FAT	GO:0015672~monovalent inorganic cation transport	7	1.440329218106996	0.9002569181356636	SLC4A4, SLC4A7, SLC20A1, KCNQ3, CDKN1B, ATP1A1, SCN4B	391	318	13528	0.7616014412327687	1.0	0.9998835660421237	100.0
GOTERM_BP_FAT	GO:0006816~calcium ion transport	3	0.6172839506172839	0.9191941743116717	NFATC1, VDR, RYR3	391	142	13528	0.7309534959115306	1.0	0.9999419734098485	100.0
GOTERM_BP_FAT	GO:0007186~G-protein coupled receptor protein signaling pathway	26	5.349794238683128	0.9331348411098016	CYSLTR2, TUBB3, C5AR1, GPRC5A, OR51E1, FPR1, CCR1, EDNRB, RASD1, ACKR3, ACKR1, F2RL3, PKD1L2, SPHK1, GPR4, BDKRB2, CCL2, LPAR1, ADGRE5, ADGRG3, GPR132, HCAR2, S1PR3, ADGRD1, CCL21, CXCL2	391	1123	13528	0.8010330385590297	1.0	0.999971175228281	100.0
GOTERM_MF_FAT	GO:0022890~inorganic cation transmembrane transporter activity	3	0.6172839506172839	0.9372326796189672	SLC11A1, SLC39A14, ATP1A1	379	151	12983	0.6805815233535446	1.0	0.9999939064431984	100.0
INTERPRO	IPR017452:GPCR, rhodopsin-like superfamily	15	3.0864197530864197	0.9383638147436701	CYSLTR2, TUBB3, BDKRB2, GPR4, C5AR1, OR51E1, LPAR1, FPR1, GPR132, CCR1, EDNRB, ACKR3, HCAR2, S1PR3, F2RL3	458	726	16659	0.7515157530044391	1.0	0.9999999908007369	100.0
GOTERM_BP_FAT	GO:0006813~potassium ion transport	3	0.6172839506172839	0.9476284209173108	KCNQ3, CDKN1B, ATP1A1	391	160	13528	0.6487212276214833	1.0	0.999987917207837	100.0

Annotation Cluster 14	Enrichment Score:  1.835402497510568
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0048878~chemical homeostasis	30	6.172839506172839	4.191299049898924E-4	CCL13, TFRC, MYC, C5AR1, SCARA5, MFI2, APOB, SLC11A1, HMOX1, CCR1, VDR, EDNRB, SLC4A1, STC1, PCK1, CD55, CD9, SLC2A4, BDKRB2, CCL2, SERPINE1, MT2A, RYR3, CKB, LPAR1, LDLR, S1PR3, SAA1, HIF1A, GCLM	391	512	13528	2.0272538363171355	0.6253668522165384	0.025506132229633716	0.7313645905058896
GOTERM_CC_FAT	GO:0005625~soluble fraction	19	3.909465020576132	0.003888331640444405	SLC2A4, GYG2, SERPINE1, DPP4, WISP2, WNT2, CASP7, CRHBP, CTSL, PFKP, RASD1, TPPP, GYS2, PCK1, CXCL2, CD55, ANPEP, GCLM, SPHK1	366	313	12782	2.119956703154734	0.7224501358737123	0.10130618749668274	5.142384667190947
GOTERM_BP_FAT	GO:0033500~carbohydrate homeostasis	4	0.823045267489712	0.16716256668032162	SLC2A4, SERPINE1, PCK1, HIF1A	391	49	13528	2.824364528420064	1.0	0.7694051665463428	95.93550857568587
GOTERM_BP_FAT	GO:0042593~glucose homeostasis	4	0.823045267489712	0.16716256668032162	SLC2A4, SERPINE1, PCK1, HIF1A	391	49	13528	2.824364528420064	1.0	0.7694051665463428	95.93550857568587

Annotation Cluster 15	Enrichment Score:  1.794024293888002
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0042127~regulation of cell proliferation	49	10.08230452674897	6.604672054155837E-7	PNP, ODC1, LIF, PTGES, CBLB, NAMPT, IGFBP6, EDNRB, NTN1, OSMR, PEMT, SPHK1, BDKRB2, SERPINE1, SERTAD1, PLA2G2A, TRIB1, B4GALT1, NKX3-1, CDKN1B, FOSL2, HBEGF, HIF1A, MYC, CCND2, PLAU, HMOX1, WISP2, ADAMTS1, AZGP1, FGF18, VDR, PDGFB, CCND1, PROK1, IL6, CDKN1A, CD9, KLF4, CCL2, ATF3, MSX1, WNT2, CD276, FOSL1, EMP3, S1PR3, PRRX2, CLU	391	787	13528	2.154161128569432	0.0015456190045113338	2.2094911654635396E-4	0.0011564747139036768
GOTERM_BP_FAT	GO:0070482~response to oxygen levels	17	3.4979423868312756	3.0122803525050534E-6	PDPN, TFRC, CCL2, APOLD1, PLAU, HMOX1, DPP4, MMP2, SOCS3, PDGFB, PDLIM1, NR4A2, ANGPTL4, CDKN1A, HIF3A, HIF1A, CITED2	391	141	13528	4.171446191797718	0.0070299447286106265	7.835563271788581E-4	0.00527438516155776
GOTERM_BP_FAT	GO:0010033~response to organic substance	43	8.847736625514404	1.0860131955856694E-5	MYC, TFRC, CCND2, PANX1, SELE, SLC11A1, APOB, HMOX1, CFB, FADS1, JUNB, CD14, NR4A3, RCAN1, CD44, PDGFB, IL1R1, OSMR, NR4A2, CCND1, PTPN1, SPP1, CYR61, IL6, CDKN1A, PCK1, PEMT, COLEC12, CCL2, PPARGC1B, MSX1, LBP, WNT2, FOSL1, CREB3L2, TRIB1, THBD, LDLR, SOCS3, ACVR2B, GYS2, MAT2A, LPIN1	391	721	13528	2.0634313666369883	0.02511383354302521	0.001954592456933635	0.019014434727160356
GOTERM_BP_FAT	GO:0033273~response to vitamin	11	2.263374485596708	1.7653017488294414E-5	VDR, TFRC, KLF4, CCL2, CD44, AQP3, CCND1, SPP1, FADS1, MUC1, PEMT	391	66	13528	5.766410912190963	0.040500737226704886	0.0029487675250252643	0.03090600821641365
GOTERM_BP_FAT	GO:0031099~regeneration	11	2.263374485596708	2.6345959416767745E-5	NR4A3, SOCS3, CCL2, LIF, SERPINE1, CHST3, PLAUR, PLAU, VCAN, CCND1, CDKN1A	391	69	13528	5.515697394269616	0.05983797332681662	0.0036230121590777875	0.0461218606226832
GOTERM_BP_FAT	GO:0045597~positive regulation of cell differentiation	20	4.11522633744856	3.6333155554114666E-5	PNP, LIF, APOB, CD276, JUNB, PLA2G2A, NTRK3, TNFRSF12A, SH3PXD2B, SOCS3, ACVR2B, NTN1, RUNX1, JUND, MSR1, CLU, IL6, WNT9A, IL4R, HIF1A	391	229	13528	3.0217000413227755	0.08157386450187343	0.004468606784530205	0.06360043936994852
GOTERM_BP_FAT	GO:0008284~positive regulation of cell proliferation	28	5.761316872427984	6.806960182025546E-5	MYC, PNP, ODC1, CCND2, LIF, NAMPT, FGF18, PDGFB, NTN1, OSMR, CCND1, PROK1, IL6, CDKN1A, SPHK1, CCL2, ATF3, SERTAD1, CD276, FOSL1, B4GALT1, S1PR3, PRRX2, CLU, CDKN1B, FOSL2, HBEGF, HIF1A	391	414	13528	2.339992833932565	0.14736560444382174	0.007220372114003837	0.1191232247487406
GOTERM_BP_FAT	GO:0051270~regulation of cell motion	17	3.4979423868312756	1.5007049887666332E-4	PDPN, DLL4, CHST3, HMOX1, TRIB1, THY1, B4GALT1, MMP9, PDGFB, ICAM1, NTN1, IL6, CDKN1B, HBEGF, HIF1A, CITED2, SPHK1	391	193	13528	3.0475332282045504	0.2963621573769334	0.013961283902279242	0.2624488307338413
GOTERM_BP_FAT	GO:0019220~regulation of phosphate metabolic process	30	6.172839506172839	1.7034745349284007E-4	CCND2, LIF, KIAA0226L, C5AR1, SLC11A1, FPR1, THY1, GADD45B, RCAN1, EDNRB, PDGFB, DUSP8, RGCC, CCND1, PROK1, IL6, CDKN1A, MAP2K3, SPHK1, GADD45A, BDKRB2, SERTAD1, LPAR1, TRIB1, SOCS3, PIM1, SDC4, ACVR2B, RGS3, CDKN1B	391	485	13528	2.1401112663801514	0.3290010590423694	0.015228536568203666	0.29786007249162916
GOTERM_BP_FAT	GO:0051174~regulation of phosphorus metabolic process	30	6.172839506172839	1.7034745349284007E-4	CCND2, LIF, KIAA0226L, C5AR1, SLC11A1, FPR1, THY1, GADD45B, RCAN1, EDNRB, PDGFB, DUSP8, RGCC, CCND1, PROK1, IL6, CDKN1A, MAP2K3, SPHK1, GADD45A, BDKRB2, SERTAD1, LPAR1, TRIB1, SOCS3, PIM1, SDC4, ACVR2B, RGS3, CDKN1B	391	485	13528	2.1401112663801514	0.3290010590423694	0.015228536568203666	0.29786007249162916
GOTERM_BP_FAT	GO:0051329~interphase of mitotic cell cycle	12	2.4691358024691357	1.8376665349011988E-4	NFATC1, RHOU, GADD45A, PIM1, CCND2, KPNA2, ABL1, CENPF, CCND1, CDKN1A, CDKN1B, GPR132	391	103	13528	4.030889181337373	0.34976474590964635	0.015815126941018165	0.3212885586237779
GOTERM_BP_FAT	GO:0007584~response to nutrient	14	2.880658436213992	2.037825421998729E-4	TFRC, CCL2, KLF4, HMOX1, AQP3, CFB, FADS1, MUC1, VDR, CD44, CCND1, SPP1, STC1, PEMT	391	140	13528	3.4598465473145783	0.3795481952169326	0.016902218288118442	0.35622451118955123
GOTERM_BP_FAT	GO:0009991~response to extracellular stimulus	18	3.7037037037037033	2.196469959412001E-4	TFRC, KLF4, CCL2, HMOX1, AQP3, CFB, FOSL1, FADS1, MUC1, VDR, SOCS3, CD44, NR4A2, CCND1, SPP1, STC1, CDKN1A, PEMT	391	220	13528	2.8307835387119273	0.4021825070998869	0.01645884733181624	0.3839063013716837
GOTERM_BP_FAT	GO:0051325~interphase	12	2.4691358024691357	2.3715101577905038E-4	NFATC1, RHOU, GADD45A, PIM1, CCND2, KPNA2, ABL1, CENPF, CCND1, CDKN1A, CDKN1B, GPR132	391	106	13528	3.916807412054239	0.4261995247105065	0.017208756721043716	0.41444054672264974
GOTERM_BP_FAT	GO:0008285~negative regulation of cell proliferation	24	4.938271604938271	3.2937681250294224E-4	KLF4, BDKRB2, PTGES, CBLB, MSX1, HMOX1, WISP2, WNT2, FOSL1, CD276, TRIB1, PLA2G2A, ADAMTS1, AZGP1, B4GALT1, IGFBP6, VDR, EMP3, NKX3-1, IL6, CDKN1A, CD9, CDKN1B, PEMT	391	361	13528	2.300174989904429	0.5376936736192828	0.02180245899081823	0.5751747691558395
GOTERM_BP_FAT	GO:0046697~decidualization	5	1.02880658436214	3.9552696595833024E-4	VDR, LIF, SPP1, JUNB, CITED2	391	13	13528	13.30710210505607	0.6040658603937865	0.02540796047502525	0.6903127995911307
GOTERM_BP_FAT	GO:0042325~regulation of phosphorylation	28	5.761316872427984	4.620919713766784E-4	CCND2, LIF, C5AR1, SLC11A1, FPR1, THY1, GADD45B, EDNRB, PDGFB, DUSP8, RGCC, CCND1, PROK1, IL6, CDKN1A, MAP2K3, SPHK1, GADD45A, BDKRB2, SERTAD1, LPAR1, TRIB1, SOCS3, PIM1, SDC4, ACVR2B, RGS3, CDKN1B	391	466	13528	2.0788777537512484	0.6612420764358964	0.026698849911032663	0.8060459899316474
GOTERM_BP_FAT	GO:0001893~maternal placenta development	5	1.02880658436214	7.213067866087535E-4	VDR, LIF, SPP1, JUNB, CITED2	391	15	13528	11.532821824381926	0.8154638757591423	0.037678848152256306	1.2555188893108804
GOTERM_BP_FAT	GO:0031100~organ regeneration	6	1.2345679012345678	7.742062853736671E-4	NR4A3, SOCS3, CCL2, LIF, CCND1, CDKN1A	391	26	13528	7.984261263033642	0.8369817913343567	0.03950715078917211	1.3470092280905233
GOTERM_BP_FAT	GO:0042981~regulation of apoptosis	40	8.23045267489712	9.935115474574417E-4	MYC, ABL1, AEN, PERP, HMOX1, PRODH, BAG3, MMP9, VDR, IFI16, EDNRB, CD44, DAP, ALDH1A3, PTGIS, ANGPTL4, NR4A2, IL6, CDKN1A, TNFAIP3, SPHK1, CITED2, NR4A1, BDKRB2, TOP2A, CCL2, TNFRSF10D, MSX1, FOSL1, IER3, BCL3, IER3, B4GALT1, SOCS3, PIM1, HCAR2, CLU, CDKN1B, PECR, PHLDA1, GCLM	391	804	13528	1.7213166902062575	0.9025056316957417	0.04734187998378314	1.7254485541893239
GOTERM_BP_FAT	GO:0043067~regulation of programmed cell death	40	8.23045267489712	0.001192803611146609	MYC, ABL1, AEN, PERP, HMOX1, PRODH, BAG3, MMP9, VDR, IFI16, EDNRB, CD44, DAP, ALDH1A3, PTGIS, ANGPTL4, NR4A2, IL6, CDKN1A, TNFAIP3, SPHK1, CITED2, NR4A1, BDKRB2, TOP2A, CCL2, TNFRSF10D, MSX1, FOSL1, IER3, BCL3, IER3, B4GALT1, SOCS3, PIM1, HCAR2, CLU, CDKN1B, PECR, PHLDA1, GCLM	391	812	13528	1.7043579050810729	0.9388981698117366	0.05233489602182084	2.068165020238677
GOTERM_BP_FAT	GO:0010941~regulation of cell death	40	8.23045267489712	0.001270768674734966	MYC, ABL1, AEN, PERP, HMOX1, PRODH, BAG3, MMP9, VDR, IFI16, EDNRB, CD44, DAP, ALDH1A3, PTGIS, ANGPTL4, NR4A2, IL6, CDKN1A, TNFAIP3, SPHK1, CITED2, NR4A1, BDKRB2, TOP2A, CCL2, TNFRSF10D, MSX1, FOSL1, IER3, BCL3, IER3, B4GALT1, SOCS3, PIM1, HCAR2, CLU, CDKN1B, PECR, PHLDA1, GCLM	391	815	13528	1.6980841950010197	0.9491071497889884	0.05178988190477718	2.2019322377700323
GOTERM_BP_FAT	GO:0007565~female pregnancy	11	2.263374485596708	0.0012776292879576254	VDR, LIF, PLAU, SFRP4, SPP1, FOSL1, CRHBP, JUNB, MUC1, CITED2, THBD	391	110	13528	3.459846547314578	0.9499193657838889	0.05117266078481886	2.2136949662716066
GOTERM_BP_FAT	GO:0048545~response to steroid hormone stimulus	15	3.0864197530864197	0.001358461456213069	CCND2, CCL2, PPARGC1B, HMOX1, WNT2, FOSL1, JUNB, RCAN1, LDLR, SOCS3, PDGFB, CCND1, SPP1, IL6, CDKN1A	391	192	13528	2.703005115089514	0.958567085319983	0.05341170685407959	2.3521837494567266
GOTERM_BP_FAT	GO:0031667~response to nutrient levels	15	3.0864197530864197	0.0017396955072731181	TFRC, KLF4, CCL2, HMOX1, AQP3, CFB, FADS1, MUC1, VDR, SOCS3, CD44, CCND1, SPP1, STC1, PEMT	391	197	13528	2.6344009243512017	0.983057246737191	0.06466550664460957	3.002858214022719
GOTERM_BP_FAT	GO:0009628~response to abiotic stimulus	22	4.526748971193416	0.0023509127676599193	MYC, TUBB3, CCL2, BDKRB2, AEN, SCARA5, XYLT1, NABP1, SCARA3, CASP7, SLC2A1, FOSL1, JUNB, BCL3, THBD, RCAN1, SOCS3, DIO2, CCND1, MAT2A, HSPB8, CDKN1A	391	368	13528	2.0683865228511062	0.9959632676359353	0.08012730727388817	4.037534029826784
