Category	Count	%	Pvalue	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	Term	Genes
GOTERM_MF_FAT	13	2.674897119341564	5.30616817504163E-5	379	105	12983	4.24121120743812	0.034159259887332705	0.006927160576935987	0.07927904681135356	GO:0019838~growth factor binding	ENSG00000167779, ENSG00000115590, ENSG00000100311, ENSG00000114739, ENSG00000115594, ENSG00000145623, ENSG00000118523, ENSG00000064205, ENSG00000142871, ENSG00000115602, ENSG00000090006, ENSG00000077238, ENSG00000140538
GOTERM_BP_FAT	20	4.11522633744856	6.514870163251215E-5	391	239	13528	2.895269077250693	0.14151256056360595	0.0072395354706619175	0.1140143371299307	GO:0055066~di-, tri-valent inorganic cation homeostasis	ENSG00000181374, ENSG00000072274, ENSG00000136997, ENSG00000108691, ENSG00000168398, ENSG00000125148, ENSG00000198838, ENSG00000197405, ENSG00000163975, ENSG00000168079, ENSG00000018280, ENSG00000100292, ENSG00000198121, ENSG00000111424, ENSG00000163823, ENSG00000136160, ENSG00000213694, ENSG00000173432, ENSG00000159167, ENSG00000196352
GOTERM_BP_FAT	28	5.761316872427984	6.806960182025546E-5	391	414	13528	2.339992833932565	0.14736560444382174	0.007220372114003837	0.1191232247487406	GO:0008284~positive regulation of cell proliferation	ENSG00000136997, ENSG00000198805, ENSG00000115758, ENSG00000118971, ENSG00000128342, ENSG00000105835, ENSG00000156427, ENSG00000100311, ENSG00000065320, ENSG00000145623, ENSG00000110092, ENSG00000143125, ENSG00000136244, ENSG00000124762, ENSG00000176170, ENSG00000108691, ENSG00000162772, ENSG00000197019, ENSG00000103855, ENSG00000175592, ENSG00000086062, ENSG00000213694, ENSG00000167157, ENSG00000120885, ENSG00000111276, ENSG00000075426, ENSG00000113070, ENSG00000100644
GOTERM_BP_FAT	19	3.909465020576132	1.0422687847186987E-4	391	227	13528	2.8959068017170475	0.2166001671550959	0.010557443131809952	0.18234478954042288	GO:0030005~cellular di-, tri-valent inorganic cation homeostasis	ENSG00000181374, ENSG00000072274, ENSG00000136997, ENSG00000108691, ENSG00000168398, ENSG00000125148, ENSG00000198838, ENSG00000197405, ENSG00000163975, ENSG00000168079, ENSG00000018280, ENSG00000198121, ENSG00000111424, ENSG00000163823, ENSG00000136160, ENSG00000213694, ENSG00000173432, ENSG00000159167, ENSG00000196352
GOTERM_BP_FAT	12	2.4691358024691357	1.1737828920224525E-4	391	98	13528	4.2365467926300955	0.24036413704987192	0.011389480152347753	0.20533087781717807	GO:0002526~acute inflammatory response	ENSG00000086062, ENSG00000203710, ENSG00000115414, ENSG00000072274, ENSG00000196136, ENSG00000129988, ENSG00000173432, ENSG00000120885, ENSG00000204359, ENSG00000136244, ENSG00000177575, ENSG00000196352
GOTERM_BP_FAT	17	3.4979423868312756	1.5007049887666332E-4	391	193	13528	3.0475332282045504	0.2963621573769334	0.013961283902279242	0.2624488307338413	GO:0051270~regulation of cell motion	ENSG00000162493, ENSG00000128917, ENSG00000122863, ENSG00000100292, ENSG00000173334, ENSG00000154096, ENSG00000086062, ENSG00000100985, ENSG00000100311, ENSG00000090339, ENSG00000065320, ENSG00000136244, ENSG00000111276, ENSG00000113070, ENSG00000100644, ENSG00000164442, ENSG00000176170
INTERPRO	5	1.02880658436214	1.58242353073538E-4	458	11	16659	16.533346566097656	0.12586166997303794	0.02654465783234594	0.24455668718003087	IPR018064:Metallothionein, vertebrate, metal binding site	ENSG00000169715, ENSG00000205362, ENSG00000205364, ENSG00000125148, ENSG00000187193
GOTERM_BP_FAT	30	6.172839506172839	1.7034745349284007E-4	391	485	13528	2.1401112663801514	0.3290010590423694	0.015228536568203666	0.29786007249162916	GO:0051174~regulation of phosphorus metabolic process	ENSG00000118971, ENSG00000128342, ENSG00000102445, ENSG00000197405, ENSG00000018280, ENSG00000171051, ENSG00000154096, ENSG00000099860, ENSG00000159200, ENSG00000136160, ENSG00000100311, ENSG00000184545, ENSG00000102760, ENSG00000110092, ENSG00000143125, ENSG00000136244, ENSG00000124762, ENSG00000034152, ENSG00000176170, ENSG00000116717, ENSG00000168398, ENSG00000197019, ENSG00000198121, ENSG00000173334, ENSG00000184557, ENSG00000137193, ENSG00000124145, ENSG00000114739, ENSG00000138835, ENSG00000111276
GOTERM_BP_FAT	30	6.172839506172839	1.7034745349284007E-4	391	485	13528	2.1401112663801514	0.3290010590423694	0.015228536568203666	0.29786007249162916	GO:0019220~regulation of phosphate metabolic process	ENSG00000118971, ENSG00000128342, ENSG00000102445, ENSG00000197405, ENSG00000018280, ENSG00000171051, ENSG00000154096, ENSG00000099860, ENSG00000159200, ENSG00000136160, ENSG00000100311, ENSG00000184545, ENSG00000102760, ENSG00000110092, ENSG00000143125, ENSG00000136244, ENSG00000124762, ENSG00000034152, ENSG00000176170, ENSG00000116717, ENSG00000168398, ENSG00000197019, ENSG00000198121, ENSG00000173334, ENSG00000184557, ENSG00000137193, ENSG00000124145, ENSG00000114739, ENSG00000138835, ENSG00000111276
GOTERM_CC_FAT	91	18.72427983539095	1.7042882823214408E-4	366	2203	12782	1.4425956656223877	0.05453259291496593	0.006984973760689295	0.23070002539421486	GO:0044459~plasma membrane part	ENSG00000162493, ENSG00000111859, ENSG00000080493, ENSG00000072274, ENSG00000110218, ENSG00000168079, ENSG00000105509, ENSG00000184156, ENSG00000007908, ENSG00000186431, ENSG00000019169, ENSG00000165272, ENSG00000157782, ENSG00000130830, ENSG00000164318, ENSG00000154096, ENSG00000116574, ENSG00000115414, ENSG00000136160, ENSG00000108551, ENSG00000115594, ENSG00000145623, ENSG00000170961, ENSG00000113555, ENSG00000161638, ENSG00000115602, ENSG00000070182, ENSG00000133027, ENSG00000181856, ENSG00000168398, ENSG00000197635, ENSG00000198576, ENSG00000082397, ENSG00000185499, ENSG00000178726, ENSG00000131504, ENSG00000162706, ENSG00000086062, ENSG00000102924, ENSG00000182782, ENSG00000114739, ENSG00000101000, ENSG00000134321, ENSG00000077238, ENSG00000113070, ENSG00000163399, ENSG00000153707, ENSG00000198211, ENSG00000197405, ENSG00000163975, ENSG00000112378, ENSG00000013588, ENSG00000164023, ENSG00000018280, ENSG00000100292, ENSG00000198502, ENSG00000020577, ENSG00000177575, ENSG00000160862, ENSG00000177098, ENSG00000140538, ENSG00000163823, ENSG00000026508, ENSG00000196396, ENSG00000004939, ENSG00000127533, ENSG00000136244, ENSG00000196352, ENSG00000010278, ENSG00000139514, ENSG00000137809, ENSG00000063660, ENSG00000177464, ENSG00000144136, ENSG00000105989, ENSG00000107338, ENSG00000198121, ENSG00000117394, ENSG00000103855, ENSG00000123146, ENSG00000133800, ENSG00000182963, ENSG00000130164, ENSG00000203710, ENSG00000090339, ENSG00000186472, ENSG00000124145, ENSG00000213694, ENSG00000038945, ENSG00000166825, ENSG00000137507
GOTERM_BP_FAT	12	2.4691358024691357	1.8376665349011988E-4	391	103	13528	4.030889181337373	0.34976474590964635	0.015815126941018165	0.3212885586237779	GO:0051329~interphase of mitotic cell cycle	ENSG00000131196, ENSG00000116574, ENSG00000116717, ENSG00000137193, ENSG00000118971, ENSG00000182481, ENSG00000097007, ENSG00000117724, ENSG00000110092, ENSG00000124762, ENSG00000111276, ENSG00000183484
GOTERM_BP_FAT	14	2.880658436213992	2.037825421998729E-4	391	140	13528	3.4598465473145783	0.3795481952169326	0.016902218288118442	0.35622451118955123	GO:0007584~response to nutrient	ENSG00000072274, ENSG00000108691, ENSG00000136826, ENSG00000100292, ENSG00000165272, ENSG00000204359, ENSG00000149485, ENSG00000185499, ENSG00000111424, ENSG00000026508, ENSG00000110092, ENSG00000118785, ENSG00000159167, ENSG00000133027
GOTERM_BP_FAT	15	3.0864197530864197	2.055779567569722E-4	391	159	13528	3.264006176711866	0.38215216322845325	0.01646681402100736	0.3593576832154999	GO:0032101~regulation of response to external stimulus	ENSG00000162493, ENSG00000106366, ENSG00000007908, ENSG00000122861, ENSG00000129988, ENSG00000103855, ENSG00000188257, ENSG00000140538, ENSG00000100311, ENSG00000145623, ENSG00000128016, ENSG00000173432, ENSG00000118785, ENSG00000136244, ENSG00000064932
GOTERM_BP_FAT	15	3.0864197530864197	2.1951156787827054E-4	391	160	13528	3.243606138107417	0.40199282408707404	0.016992390246431843	0.3836700244451041	GO:0006935~chemotaxis	ENSG00000181374, ENSG00000163823, ENSG00000136160, ENSG00000108691, ENSG00000100311, ENSG00000197405, ENSG00000011422, ENSG00000122861, ENSG00000173432, ENSG00000142871, ENSG00000136244, ENSG00000175592, ENSG00000081041, ENSG00000137077, ENSG00000171051
GOTERM_BP_FAT	15	3.0864197530864197	2.1951156787827054E-4	391	160	13528	3.243606138107417	0.40199282408707404	0.016992390246431843	0.3836700244451041	GO:0042330~taxis	ENSG00000181374, ENSG00000163823, ENSG00000136160, ENSG00000108691, ENSG00000100311, ENSG00000197405, ENSG00000011422, ENSG00000122861, ENSG00000173432, ENSG00000142871, ENSG00000136244, ENSG00000175592, ENSG00000081041, ENSG00000137077, ENSG00000171051
GOTERM_BP_FAT	18	3.7037037037037033	2.196469959412001E-4	391	220	13528	2.8307835387119273	0.4021825070998869	0.01645884733181624	0.3839063013716837	GO:0009991~response to extracellular stimulus	ENSG00000072274, ENSG00000136826, ENSG00000108691, ENSG00000100292, ENSG00000165272, ENSG00000204359, ENSG00000175592, ENSG00000149485, ENSG00000185499, ENSG00000111424, ENSG00000184557, ENSG00000026508, ENSG00000153234, ENSG00000110092, ENSG00000118785, ENSG00000159167, ENSG00000124762, ENSG00000133027
INTERPRO	5	1.02880658436214	2.322308933038986E-4	458	12	16659	15.155567685589517	0.1791535242058323	0.03236777550235459	0.3587107277349566	IPR003019:Metallothionein superfamily, eukaryotic	ENSG00000169715, ENSG00000205362, ENSG00000205364, ENSG00000125148, ENSG00000187193
INTERPRO	5	1.02880658436214	2.322308933038986E-4	458	12	16659	15.155567685589517	0.1791535242058323	0.03236777550235459	0.3587107277349566	IPR000006:Metallothionein, vertebrate	ENSG00000169715, ENSG00000205362, ENSG00000205364, ENSG00000125148, ENSG00000187193
GOTERM_BP_FAT	12	2.4691358024691357	2.3715101577905038E-4	391	106	13528	3.916807412054239	0.4261995247105065	0.017208756721043716	0.41444054672264974	GO:0051325~interphase	ENSG00000131196, ENSG00000116574, ENSG00000116717, ENSG00000137193, ENSG00000118971, ENSG00000182481, ENSG00000097007, ENSG00000117724, ENSG00000110092, ENSG00000124762, ENSG00000111276, ENSG00000183484
GOTERM_CC_FAT	140	28.80658436213992	2.3907963425837394E-4	366	3777	12782	1.2944902349712308	0.07565195282921988	0.008702644602873733	0.3234894494636764	GO:0005886~plasma membrane	ENSG00000080493, ENSG00000072274, ENSG00000180785, ENSG00000168079, ENSG00000007908, ENSG00000184156, ENSG00000165272, ENSG00000019169, ENSG00000130830, ENSG00000157782, ENSG00000171051, ENSG00000164318, ENSG00000154096, ENSG00000115414, ENSG00000136160, ENSG00000144476, ENSG00000115594, ENSG00000170961, ENSG00000213088, ENSG00000161638, ENSG00000115602, ENSG00000070182, ENSG00000158458, ENSG00000168398, ENSG00000186407, ENSG00000106366, ENSG00000054967, ENSG00000082397, ENSG00000182885, ENSG00000104635, ENSG00000185499, ENSG00000183484, ENSG00000086062, ENSG00000102924, ENSG00000033867, ENSG00000011422, ENSG00000036672, ENSG00000134321, ENSG00000136295, ENSG00000153707, ENSG00000163975, ENSG00000122861, ENSG00000198502, ENSG00000020577, ENSG00000177575, ENSG00000117479, ENSG00000170458, ENSG00000160862, ENSG00000196189, ENSG00000087245, ENSG00000163823, ENSG00000006327, ENSG00000074410, ENSG00000149798, ENSG00000004939, ENSG00000102362, ENSG00000137809, ENSG00000063660, ENSG00000177464, ENSG00000122121, ENSG00000203710, ENSG00000160789, ENSG00000137193, ENSG00000090339, ENSG00000186472, ENSG00000128591, ENSG00000213694, ENSG00000038945, ENSG00000211448, ENSG00000162493, ENSG00000152207, ENSG00000111859, ENSG00000110218, ENSG00000105509, ENSG00000186431, ENSG00000204359, ENSG00000135604, ENSG00000168032, ENSG00000116574, ENSG00000108551, ENSG00000145623, ENSG00000113555, ENSG00000133027, ENSG00000181856, ENSG00000067048, ENSG00000178878, ENSG00000197635, ENSG00000198576, ENSG00000178726, ENSG00000162706, ENSG00000131504, ENSG00000182782, ENSG00000114739, ENSG00000101000, ENSG00000111452, ENSG00000163221, ENSG00000077238, ENSG00000163399, ENSG00000113070, ENSG00000198211, ENSG00000197405, ENSG00000013588, ENSG00000112378, ENSG00000018280, ENSG00000084674, ENSG00000164023, ENSG00000100292, ENSG00000064205, ENSG00000140538, ENSG00000177098, ENSG00000026508, ENSG00000148841, ENSG00000118523, ENSG00000196396, ENSG00000127533, ENSG00000198734, ENSG00000136244, ENSG00000196352, ENSG00000010278, ENSG00000059804, ENSG00000120658, ENSG00000139514, ENSG00000132334, ENSG00000144136, ENSG00000105989, ENSG00000134531, ENSG00000107338, ENSG00000198121, ENSG00000103855, ENSG00000117394, ENSG00000123146, ENSG00000133800, ENSG00000182963, ENSG00000170421, ENSG00000130164, ENSG00000103257, ENSG00000124145, ENSG00000138835, ENSG00000166825, ENSG00000137507
GOTERM_BP_FAT	38	7.818930041152264	2.7555384707084364E-4	391	700	13528	1.8782024113993423	0.4755661819393592	0.019368638064335197	0.48140004071509646	GO:0007155~cell adhesion	ENSG00000162493, ENSG00000111859, ENSG00000097007, ENSG00000112378, ENSG00000105509, ENSG00000007908, ENSG00000064205, ENSG00000160862, ENSG00000158683, ENSG00000154096, ENSG00000143322, ENSG00000163823, ENSG00000006327, ENSG00000115414, ENSG00000026508, ENSG00000118523, ENSG00000142871, ENSG00000161638, ENSG00000113555, ENSG00000118785, ENSG00000198734, ENSG00000010278, ENSG00000137809, ENSG00000123610, ENSG00000041982, ENSG00000108691, ENSG00000196091, ENSG00000123146, ENSG00000133800, ENSG00000086062, ENSG00000113296, ENSG00000162706, ENSG00000120708, ENSG00000165323, ENSG00000090339, ENSG00000132205, ENSG00000115963, ENSG00000038427
GOTERM_BP_FAT	38	7.818930041152264	2.760197714032724E-4	391	701	13528	1.8755230926954913	0.4761382869706293	0.01883586138498805	0.48221216952564205	GO:0022610~biological adhesion	ENSG00000162493, ENSG00000111859, ENSG00000097007, ENSG00000112378, ENSG00000105509, ENSG00000007908, ENSG00000064205, ENSG00000160862, ENSG00000158683, ENSG00000154096, ENSG00000143322, ENSG00000163823, ENSG00000006327, ENSG00000115414, ENSG00000026508, ENSG00000118523, ENSG00000142871, ENSG00000161638, ENSG00000113555, ENSG00000118785, ENSG00000198734, ENSG00000010278, ENSG00000137809, ENSG00000123610, ENSG00000041982, ENSG00000108691, ENSG00000196091, ENSG00000123146, ENSG00000133800, ENSG00000086062, ENSG00000113296, ENSG00000162706, ENSG00000120708, ENSG00000165323, ENSG00000090339, ENSG00000132205, ENSG00000115963, ENSG00000038427
GOTERM_CC_FAT	8	1.646090534979424	2.9947194294525654E-4	366	46	12782	6.073651698740794	0.09384148339357035	0.009805709927626971	0.4050504773707386	GO:0031983~vesicle lumen	ENSG00000113296, ENSG00000115414, ENSG00000100311, ENSG00000122862, ENSG00000084674, ENSG00000120885, ENSG00000198734, ENSG00000166825
INTERPRO	16	3.292181069958848	3.0661533699085557E-4	458	194	16659	2.99986494395174	0.22945945206368168	0.03655277939094537	0.4733524129605926	IPR000742:EGF-like, type 3	ENSG00000158458, ENSG00000128917, ENSG00000149090, ENSG00000007908, ENSG00000122861, ENSG00000168140, ENSG00000164318, ENSG00000123146, ENSG00000090006, ENSG00000178726, ENSG00000113296, ENSG00000130164, ENSG00000165323, ENSG00000038427, ENSG00000113070, ENSG00000041982
GOTERM_BP_FAT	24	4.938271604938271	3.2937681250294224E-4	391	361	13528	2.300174989904429	0.5376936736192828	0.02180245899081823	0.5751747691558395	GO:0008285~negative regulation of cell proliferation	ENSG00000136826, ENSG00000168398, ENSG00000148344, ENSG00000114423, ENSG00000163132, ENSG00000100292, ENSG00000064205, ENSG00000105989, ENSG00000175592, ENSG00000103855, ENSG00000173334, ENSG00000188257, ENSG00000154734, ENSG00000160862, ENSG00000086062, ENSG00000167779, ENSG00000111424, ENSG00000142227, ENSG00000167034, ENSG00000136244, ENSG00000124762, ENSG00000010278, ENSG00000111276, ENSG00000133027
GOTERM_BP_FAT	5	1.02880658436214	3.9552696595833024E-4	391	13	13528	13.30710210505607	0.6040658603937865	0.02540796047502525	0.6903127995911307	GO:0046697~decidualization	ENSG00000111424, ENSG00000128342, ENSG00000118785, ENSG00000171223, ENSG00000164442
GOTERM_BP_FAT	19	3.909465020576132	4.1514692296076795E-4	391	254	13528	2.5880741889361016	0.6218543982622672	0.025940738989070122	0.724438247427317	GO:0030003~cellular cation homeostasis	ENSG00000181374, ENSG00000072274, ENSG00000136997, ENSG00000108691, ENSG00000168398, ENSG00000125148, ENSG00000198838, ENSG00000197405, ENSG00000163975, ENSG00000168079, ENSG00000018280, ENSG00000198121, ENSG00000111424, ENSG00000163823, ENSG00000136160, ENSG00000213694, ENSG00000173432, ENSG00000159167, ENSG00000196352
GOTERM_BP_FAT	30	6.172839506172839	4.191299049898924E-4	391	512	13528	2.0272538363171355	0.6253668522165384	0.025506132229633716	0.7313645905058896	GO:0048878~chemical homeostasis	ENSG00000181374, ENSG00000072274, ENSG00000136997, ENSG00000197405, ENSG00000168079, ENSG00000163975, ENSG00000084674, ENSG00000018280, ENSG00000100292, ENSG00000163823, ENSG00000111424, ENSG00000136160, ENSG00000004939, ENSG00000159167, ENSG00000124253, ENSG00000196352, ENSG00000010278, ENSG00000181856, ENSG00000168398, ENSG00000108691, ENSG00000106366, ENSG00000125148, ENSG00000198838, ENSG00000166165, ENSG00000198121, ENSG00000130164, ENSG00000213694, ENSG00000173432, ENSG00000100644, ENSG00000023909
GOTERM_BP_FAT	23	4.732510288065844	4.3730291148450136E-4	391	345	13528	2.3065643648763854	0.6409836752998592	0.025924384210752716	0.7629613809948865	GO:0045859~regulation of protein kinase activity	ENSG00000116717, ENSG00000118971, ENSG00000197405, ENSG00000018280, ENSG00000197019, ENSG00000198121, ENSG00000171051, ENSG00000173334, ENSG00000154096, ENSG00000099860, ENSG00000137193, ENSG00000100311, ENSG00000124145, ENSG00000184545, ENSG00000114739, ENSG00000102760, ENSG00000110092, ENSG00000143125, ENSG00000138835, ENSG00000124762, ENSG00000111276, ENSG00000176170, ENSG00000034152
INTERPRO	16	3.292181069958848	4.4721543469328044E-4	458	201	16659	2.895392035455908	0.3162877558331587	0.04641552974671981	0.6897090803413275	IPR006210:EGF-like	ENSG00000158458, ENSG00000128917, ENSG00000149090, ENSG00000007908, ENSG00000122861, ENSG00000174807, ENSG00000168140, ENSG00000164318, ENSG00000090006, ENSG00000178726, ENSG00000113296, ENSG00000130164, ENSG00000165323, ENSG00000038427, ENSG00000113070, ENSG00000041982
GOTERM_BP_FAT	28	5.761316872427984	4.620919713766784E-4	391	466	13528	2.0788777537512484	0.6612420764358964	0.026698849911032663	0.8060459899316474	GO:0042325~regulation of phosphorylation	ENSG00000118971, ENSG00000128342, ENSG00000197405, ENSG00000018280, ENSG00000171051, ENSG00000154096, ENSG00000099860, ENSG00000136160, ENSG00000100311, ENSG00000184545, ENSG00000102760, ENSG00000110092, ENSG00000143125, ENSG00000136244, ENSG00000124762, ENSG00000034152, ENSG00000176170, ENSG00000116717, ENSG00000168398, ENSG00000197019, ENSG00000198121, ENSG00000173334, ENSG00000184557, ENSG00000137193, ENSG00000124145, ENSG00000114739, ENSG00000138835, ENSG00000111276
GOTERM_BP_FAT	16	3.292181069958848	5.066176012848956E-4	391	194	13528	2.853481688506869	0.6948033860768568	0.028531387413941345	0.8833894434540301	GO:0001558~regulation of cell growth	ENSG00000197019, ENSG00000064205, ENSG00000090006, ENSG00000140538, ENSG00000167779, ENSG00000006327, ENSG00000026508, ENSG00000065320, ENSG00000118523, ENSG00000142871, ENSG00000118785, ENSG00000124762, ENSG00000111276, ENSG00000140961, ENSG00000113070, ENSG00000176170
GOTERM_MF_FAT	7	1.440329218106996	5.439950844925079E-4	379	36	12983	6.660876575784228	0.2998171283155465	0.05767239494499765	0.8100025049802118	GO:0005518~collagen binding	ENSG00000100985, ENSG00000139329, ENSG00000115414, ENSG00000026508, ENSG00000100311, ENSG00000197635, ENSG00000137809
KEGG_PATHWAY	10	2.05761316872428	5.724736240159112E-4	178	69	5085	4.140205178309722	0.07545295667555718	0.03846630671388174	0.670827464889534	hsa04610:Complement and coagulation cascades	ENSG00000203710, ENSG00000168398, ENSG00000197405, ENSG00000106366, ENSG00000011422, ENSG00000122861, ENSG00000198734, ENSG00000204359, ENSG00000196352, ENSG00000178726
GOTERM_BP_FAT	20	4.11522633744856	6.494665792943692E-4	391	286	13528	2.4194731100101943	0.7816257354756432	0.03557890480805759	1.1311422571380847	GO:0055080~cation homeostasis	ENSG00000181374, ENSG00000072274, ENSG00000136997, ENSG00000108691, ENSG00000168398, ENSG00000125148, ENSG00000198838, ENSG00000197405, ENSG00000163975, ENSG00000168079, ENSG00000018280, ENSG00000100292, ENSG00000198121, ENSG00000111424, ENSG00000163823, ENSG00000136160, ENSG00000213694, ENSG00000173432, ENSG00000159167, ENSG00000196352
GOTERM_BP_FAT	23	4.732510288065844	6.933263189794813E-4	391	357	13528	2.2290327895864226	0.8029570198498461	0.03707061244919496	1.207093980388263	GO:0043549~regulation of kinase activity	ENSG00000116717, ENSG00000118971, ENSG00000197405, ENSG00000018280, ENSG00000197019, ENSG00000198121, ENSG00000171051, ENSG00000173334, ENSG00000154096, ENSG00000099860, ENSG00000137193, ENSG00000100311, ENSG00000124145, ENSG00000184545, ENSG00000114739, ENSG00000102760, ENSG00000110092, ENSG00000143125, ENSG00000138835, ENSG00000124762, ENSG00000111276, ENSG00000176170, ENSG00000034152
GOTERM_BP_FAT	5	1.02880658436214	7.213067866087535E-4	391	15	13528	11.532821824381926	0.8154638757591423	0.037678848152256306	1.2555188893108804	GO:0001893~maternal placenta development	ENSG00000111424, ENSG00000128342, ENSG00000118785, ENSG00000171223, ENSG00000164442
GOTERM_BP_FAT	6	1.2345679012345678	7.742062853736671E-4	391	26	13528	7.984261263033642	0.8369817913343567	0.03950715078917211	1.3470092280905233	GO:0031100~organ regeneration	ENSG00000119508, ENSG00000184557, ENSG00000108691, ENSG00000128342, ENSG00000110092, ENSG00000124762
GOTERM_BP_FAT	8	1.646090534979424	8.635535450721152E-4	391	54	13528	5.12569858861419	0.8677837116528031	0.04303181603716255	1.5013549405440196	GO:0000079~regulation of cyclin-dependent protein kinase activity	ENSG00000116717, ENSG00000137193, ENSG00000118971, ENSG00000102760, ENSG00000197019, ENSG00000110092, ENSG00000124762, ENSG00000111276
GOTERM_BP_FAT	8	1.646090534979424	8.635535450721152E-4	391	54	13528	5.12569858861419	0.8677837116528031	0.04303181603716255	1.5013549405440196	GO:0008629~induction of apoptosis by intracellular signals	ENSG00000163565, ENSG00000136997, ENSG00000097007, ENSG00000181026, ENSG00000100292, ENSG00000100033, ENSG00000124762, ENSG00000069399
INTERPRO	8	1.646090534979424	9.028390032398506E-4	458	57	16659	5.105033325672259	0.5359485209441639	0.08176932774778223	1.3878077638416308	IPR016060:Complement control module	ENSG00000203710, ENSG00000115414, ENSG00000102359, ENSG00000149090, ENSG00000007908, ENSG00000038427, ENSG00000204359, ENSG00000196352
GOTERM_BP_FAT	7	1.440329218106996	9.244894652423787E-4	391	40	13528	6.054731457800511	0.8853826140155681	0.045042479618808806	1.6064899705070412	GO:0006953~acute-phase response	ENSG00000115414, ENSG00000072274, ENSG00000196136, ENSG00000129988, ENSG00000173432, ENSG00000136244, ENSG00000177575
GOTERM_BP_FAT	40	8.23045267489712	9.935115474574417E-4	391	804	13528	1.7213166902062575	0.9025056316957417	0.04734187998378314	1.7254485541893239	GO:0042981~regulation of apoptosis	ENSG00000136997, ENSG00000097007, ENSG00000181026, ENSG00000112378, ENSG00000100292, ENSG00000100033, ENSG00000151929, ENSG00000100985, ENSG00000111424, ENSG00000163565, ENSG00000136160, ENSG00000026508, ENSG00000112977, ENSG00000184254, ENSG00000124212, ENSG00000167772, ENSG00000153234, ENSG00000136244, ENSG00000124762, ENSG00000118503, ENSG00000176170, ENSG00000164442, ENSG00000123358, ENSG00000168398, ENSG00000131747, ENSG00000108691, ENSG00000173530, ENSG00000163132, ENSG00000175592, ENSG00000137331, ENSG00000069399, ENSG00000206478, ENSG00000086062, ENSG00000184557, ENSG00000137193, ENSG00000182782, ENSG00000120885, ENSG00000111276, ENSG00000115425, ENSG00000139289, ENSG00000023909
GOTERM_BP_FAT	11	2.263374485596708	0.0010329576666123009	391	107	13528	3.5568515906972293	0.9111172483616782	0.04819650379212581	1.793372474092736	GO:0016051~carbohydrate biosynthetic process	ENSG00000086062, ENSG00000056998, ENSG00000122863, ENSG00000103489, ENSG00000105509, ENSG00000162772, ENSG00000131459, ENSG00000111713, ENSG00000124253, ENSG00000135094, ENSG00000117143
GOTERM_BP_FAT	8	1.646090534979424	0.0010764817954320954	391	56	13528	4.942637924735111	0.9197395501791333	0.04919811997765222	1.868267121775713	GO:0000082~G1/S transition of mitotic cell cycle	ENSG00000131196, ENSG00000116574, ENSG00000137193, ENSG00000118971, ENSG00000110092, ENSG00000124762, ENSG00000111276, ENSG00000183484
GOTERM_BP_FAT	23	4.732510288065844	0.0011822358324302825	391	372	13528	2.1391524351676154	0.9373652031930344	0.05287314587122294	2.0500202646091203	GO:0051338~regulation of transferase activity	ENSG00000116717, ENSG00000118971, ENSG00000197405, ENSG00000018280, ENSG00000197019, ENSG00000198121, ENSG00000171051, ENSG00000173334, ENSG00000154096, ENSG00000099860, ENSG00000137193, ENSG00000100311, ENSG00000124145, ENSG00000184545, ENSG00000114739, ENSG00000102760, ENSG00000110092, ENSG00000143125, ENSG00000138835, ENSG00000124762, ENSG00000111276, ENSG00000176170, ENSG00000034152
GOTERM_BP_FAT	40	8.23045267489712	0.001192803611146609	391	812	13528	1.7043579050810729	0.9388981698117366	0.05233489602182084	2.068165020238677	GO:0043067~regulation of programmed cell death	ENSG00000136997, ENSG00000097007, ENSG00000181026, ENSG00000112378, ENSG00000100292, ENSG00000100033, ENSG00000151929, ENSG00000100985, ENSG00000111424, ENSG00000163565, ENSG00000136160, ENSG00000026508, ENSG00000112977, ENSG00000184254, ENSG00000124212, ENSG00000167772, ENSG00000153234, ENSG00000136244, ENSG00000124762, ENSG00000118503, ENSG00000176170, ENSG00000164442, ENSG00000123358, ENSG00000168398, ENSG00000131747, ENSG00000108691, ENSG00000173530, ENSG00000163132, ENSG00000175592, ENSG00000137331, ENSG00000069399, ENSG00000206478, ENSG00000086062, ENSG00000184557, ENSG00000137193, ENSG00000182782, ENSG00000120885, ENSG00000111276, ENSG00000115425, ENSG00000139289, ENSG00000023909
GOTERM_BP_FAT	8	1.646090534979424	0.0011973491413483069	391	57	13528	4.855924978687128	0.939545957370712	0.05156401048350734	2.075968668977457	GO:0050900~leukocyte migration	ENSG00000086062, ENSG00000136160, ENSG00000108691, ENSG00000100311, ENSG00000090339, ENSG00000007908, ENSG00000173432, ENSG00000136244
GOTERM_BP_FAT	14	2.880658436213992	0.0012316844128858742	391	169	13528	2.866145068781307	0.9442223940084471	0.05204811633060247	2.1348956370770056	GO:0030334~regulation of cell migration	ENSG00000162493, ENSG00000128917, ENSG00000100292, ENSG00000173334, ENSG00000154096, ENSG00000100985, ENSG00000100311, ENSG00000090339, ENSG00000065320, ENSG00000136244, ENSG00000113070, ENSG00000100644, ENSG00000164442, ENSG00000176170
